"Latitude","Longitude","Code de l'entité","Libellé","Surface de bassin versant hydrologique (km²)","Surface de bassin versant topographique (km²)","Débit (m³/s)","Intervalle de confiance","Taille de l'échantillon"
"43.5812898","1.3514676","O2070004","L'Ousseau [Exutoire l'Ousseau se jette dans le Touch] à Tournefeuille","","","","0.95","0"
"43.5812898","1.3514676","O207000401","L'Ousseau [Exutoire l'Ousseau se jette dans le Touch] à Tournefeuille - Station installée sur un pont","","","","0.95","0"
"43.4511945","1.6109437","O2172510","L'Hers à Baziège","","445","30.6","0.95","11"
"43.4511945","1.6109437","O217251001","L'Hers à Baziège","","445","30.6","0.95","11"
"43.5305546","1.525961","O2186810","Le Tricou à Labège","","3.39","","0.95","0"
"43.5306433","1.5258721","O218681001","Le Tricou à Labège","","3.39","","0.95","0"
"43.5746983","1.5483078","O2215010","La Saune à Quint-Fonsegrives","","106","8.37","0.95","46"
"43.5746983","1.5483078","O221501001","La Saune à Quint-Fonsegrives","","106","8.37","0.95","46"
"43.5364798","1.6919644","O2215910","Le Jean de Dieu à Aurin","","2.84","","0.95","0"
"43.5364798","1.6919644","O221591001","Le Jean de Dieu à Aurin","","2.84","","0.95","0"
"43.3347447","1.7777681","O2215911","La Ganguise à Gourvieille","","31","","0.95","0"
"43.3347447","1.7777681","O221591101","La Ganguise à Gourvieille","","31","","0.95","0"
"43.6277699","1.4801001","O2222510","L'Hers à Toulouse [Pont de Périole]","","768","44.8","0.95","51"
"43.6277699","1.4801001","O222251001","L'Hers à Toulouse [Pont de Périole]","","768","44.8","0.95","51"
"43.5828979","1.8079608","O2304020","Le Girou à Maurens-Scopont","","108","","0.95","5"
"43.5828979","1.8079608","O230402001","Le Girou à Maurens-Scopont","","108","","0.95","5"
"43.6237802","1.6907662","O2324010","Le Girou à Bourg-Saint-Bernard","","310","18.5","0.95","23"
"43.6237802","1.6907662","O232401001","Le Girou à Bourg-Saint-Bernard","","310","19.5","0.95","13"
"43.6150094","1.7197388","O232401002","Le Girou à Bourg-Saint-Bernard - 2","","310","17.2","0.95","10"
"43.7526974","1.4337594","O2344010","Le Girou à Cépet","","526","32.2","0.95","41"
"43.7527807","1.4337951","O234401001","Le Girou à Cépet","","526","32.2","0.95","41"
"43.0999757","0.4066761","O2400001","La Save [Prise générale] à Lannemezan","","","","0.95","2"
"43.0999757","0.4066761","O240000101","La Save [Prise générale] à Lannemezan","","","","0.95","2"
"43.1444137","0.4565212","O2400002","[Prise de la Seygouade] à Villeneuve-Lécussan","","","0.196","0.95","22"
"43.1444137","0.4565212","O240000201","[Prise de la Seygouade] à Villeneuve-Lécussan","","","0.196","0.95","22"
"43.1048368","0.4121113","O2400003","La Save à Lannemezan [Alimentation par Canal de la Neste]","1","1","","0.95","0"
"43.1048368","0.4121113","O240000301","La Save à Lannemezan [Alimentation par Canal de la Neste]","1","1","1.12","0.95","19"
"43.2725303","0.6648476","O2434020","La Gesse à Boulogne-sur-Gesse","","","","0.95","0"
"43.2725303","0.6648476","O243402001","La Gesse à Boulogne-sur-Gesse","","","","0.95","0"
"43.1550925","0.465553","O2434021","La Gesse [Prise] à Villeneuve-Lécussan","","","0.689","0.95","22"
"43.1550925","0.465553","O243402101","La Gesse [Prise] à Villeneuve-Lécussan","","","0.689","0.95","22"
"43.3777877","0.8392732","O2452910","La Save à l'Isle-en-Dodon","","","","0.95","0"
"43.3777877","0.8392732","O245291001","La Save à l'Isle-en-Dodon","","","","0.95","0"
"43.4753317","0.9119955","O2462930","La Save à Lombez","","424","","0.95","0"
"43.4753317","0.9119955","O246293001","La Save à Lombez","","424","","0.95","0"
"43.4532393","0.8815178","O2462932","La Save [CACG] à Lombez [CACG]","","424","65.8","0.95","39"
"43.4532393","0.8815178","O246293201","La Save [CACG] à Lombez [CACG]","","424","65.8","0.95","39"
"43.5629421","1.0600683","O2517410","Le ruisseau de Montoussé à Auradé","","3","0.232","0.95","17"
"43.5629421","1.0600683","O251741001","Le ruisseau de Montoussé à Auradé","","3","0.232","0.95","17"
"43.6136882","1.0784447","O2522910","La Save à l'Isle-Jourdain","","","","0.95","0"
"43.6136882","1.0784447","O252291001","La Save à l'Isle-Jourdain","","","","0.95","0"
"43.728025","1.2442173","O2550002","La Save à Larra","","1110","69.5","0.95","50"
"43.728025","1.2442173","O255000201","La Save à Larra","","1110","69.5","0.95","50"
"43.7703175","1.2886477","O2562920","La Save à Grenade","","1130","","0.95","0"
"43.7703156","1.288653","O256292001","La Save à Grenade","","1130","","0.95","0"
"43.8508012","1.2415884","O2620020","La Garonne à Verdun-sur-Garonne","","13730","1460","0.95","50"
"43.8508592","1.2417099","O262002001","La Garonne à Verdun-sur-Garonne - HE","","13730","","0.95","1"
"43.854487","1.2424055","O262002002","La Garonne à Verdun-sur-Garonne - HG","","13730","1460","0.95","50"
"43.8879822","1.2037509","O2640010","La Garonne à Mas-Grenier","","13912","1140","0.95","25"
"43.8879822","1.2037509","O264001001","La Garonne à Mas-Grenier","","13912","1140","0.95","25"
"43.3398242","0.6825887","O2700001","La Gimone à Lunax","","40","","0.95","6"
"43.3398242","0.6825887","O270000101","La Gimone à Lunax","","40","","0.95","6"
"43.2405685","0.5524623","O2700002","La Gimone [Prise] à Monléon-Magnoac","","","1.03","0.95","22"
"43.2405685","0.5524623","O270000201","La Gimone [Prise] à Monléon-Magnoac","","","1.03","0.95","22"
"43.2409862","0.5514352","O2700003","L'Arrats [Prise] à Monléon-Magnoac","","","0.667","0.95","24"
"43.2409862","0.5514352","O270000301","L'Arrats [Prise] à Monléon-Magnoac","","","0.667","0.95","24"
"43.4977971","0.7297671","O2720002","La Lauze à Sémézies-Cachan [Faget-Abbatial]","","36","6.02","0.95","42"
"43.4977971","0.7297671","O272000201","La Lauze à Sémézies-Cachan [Faget-Abbatial]","","36","6.02","0.95","42"
"43.5583495","0.7972033","O2735010","Le bras de la Gimone à Tirent-Pontéjac","","210","","0.95","0"
"43.5572832","0.7996577","O273501001","Le bras de la Gimone à Tirent-Pontéjac","","210","","0.95","0"
"43.6296429","0.8701426","O2743310","La Gimone à Gimont","","279","","0.95","0"
"43.6296429","0.8701426","O274331001","La Gimone à Gimont","","279","","0.95","0"
"43.6399904","0.8809997","O2743311","La Gimone [CACG] à Gimont [CACG]","","279","20.0","0.95","37"
"43.6399904","0.8809997","O274331101","La Gimone [CACG] à Gimont [CACG]","","279","20.0","0.95","37"
"43.7317692","1.0048921","O2820001","Le ruisseau du Pest à Laréole [Cologne]","","19.8","1.72","0.95","32"
"43.7317692","1.0048921","O282000101","Le ruisseau du Pest à Laréole [Cologne]","","19.8","1.72","0.95","32"
"43.8152346","0.9122716","O2840001","Le bras de la Gimone à Maubec [Moulin de Maubec]","","","","0.95","0"
"43.8152346","0.9122716","O284000101","Le bras de la Gimone à Maubec [Moulin de Maubec]","","","","0.95","0"
"43.8794151","0.9920361","O2863310","La Gimone à Beaumont-de-Lomagne","","","","0.95","1"
"43.8794684","0.992065","O286331001","La Gimone à Beaumont-de-Lomagne","","","","0.95","1"
"43.9976675","1.1105915","O2880001","La Gimone à Cordes-Tolosannes [Castelferrus]","","827","43.1","0.95","57"
"43.9976675","1.1105915","O288000101","La Gimone à Cordes-Tolosannes [Castelferrus]","","827","43.1","0.95","57"
"44.0225947","1.0784988","O2900020","La Garonne à Castelsarrasin et à Saint-Aignan [Tres Casses]","","15200","","0.95","0"
"44.0226408","1.0785596","O290002001","La Garonne à Saint-Aignan [Tres Casses]","","15200","","0.95","0"
"44.3723877","3.8064673","O3001020","Le Tarn à Saint-Maurice-de-Ventalon [Teste Pies]","","25","","0.95","1"
"44.3723877","3.8064673","O300102001","Le Tarn à Saint-Maurice-de-Ventalon [Teste Pies]","","25","","0.95","1"
"44.3745579","3.797725","O3005610","Le ruisseau des Pouzets au Pont-de-Montvert [Salarials]","","3.2","","0.95","2"
"44.3745579","3.797725","O300561001","Le ruisseau des Pouzets au Pont-de-Montvert [Salarials]","","3.2","","0.95","2"
"44.3738095","3.7904099","O3005810","Les Planches [ru les Planches] au Pont-de-Montvert [Cros]","","3.3","","0.95","2"
"44.3738095","3.7904099","O300581001","Les Planches [ru les Planches] au Pont-de-Montvert [Cros]","","3.3","","0.95","2"
"44.3414072","3.7884527","O3006710","Le ruisseau de Goudesche à Saint-Maurice-de-Ventalon [La Cépède]","","10","10.6","0.95","70"
"44.3414339","3.7885033","O300671001","Le ruisseau de Goudesche à Saint-Maurice-de-Ventalon [La Cépède]","","10","10.6","0.95","70"
"44.3605449","3.7551662","O3011010","Le Tarn au Pont-de-Montvert [Fontchalettes]","","67","40.9","0.95","66"
"44.3605798","3.7553173","O301101001","Le Tarn au Pont-de-Montvert [Fontchalettes]","","67","40.9","0.95","66"
"44.3647299","3.7447313","O3015520","Le Rieumalet au Pont-de-Montvert","","20","8.57","0.95","63"
"44.364721","3.7447186","O301552001","Le Rieumalet au Pont-de-Montvert","","20","8.57","0.95","63"
"44.3853026","3.6758838","O3026210","Le ruisseau de Runes [ou Rhunes] aux Bondons [Rhunes]","","11.7","2.64","0.95","24"
"44.3853026","3.6758838","O302621001","Le ruisseau de Runes [ou Rhunes] aux Bondons [Rhunes]","","11.7","2.64","0.95","24"
"44.3459122","3.6205071","O3031010","Le Tarn à Bédouès [Cocures]","","189","91.4","0.95","52"
"44.3459122","3.6205071","O303101001","Le Tarn à Bédouès [Cocures]","","189","91.4","0.95","52"
"44.3556769","3.6128854","O3035210","Le Briançon aux Bondons [Cocures]","","25","7.02","0.95","68"
"44.3556686","3.6127599","O303521001","Le Briançon aux Bondons [Cocures]","","25","7.02","0.95","68"
"44.3138094","3.5982281","O3064010","Le Tarnon à Florac","","124","75.6","0.95","52"
"44.3138006","3.5982029","O306401001","Le Tarnon à Florac","","124","75.6","0.95","52"
"44.3152494","3.5982809","O3064020","Le Tarnon à Vebron","","78","","0.95","0"
"44.3152494","3.5982809","O306402001","Le Tarnon à Vebron","","78","","0.95","4"
"44.3313288","3.5911893","O3064030","Le Tarnon à Florac","","260","","0.95","0"
"44.3313288","3.5911893","O306403001","Le Tarnon à Florac - HE","","260","","0.95","0"
"44.2284383","3.5783007","O3064040","Le Tarnon à Vebron","","","","0.95","0"
"44.2284383","3.5783007","O306404001","Le Tarnon à Vebron","","","","0.95","0"
"44.3164407","3.6124362","O3084310","La Mimente à la Salle-Prunet","","124","","0.95","0"
"44.3164495","3.6124739","O308431001","La Mimente à la Salle-Prunet","","124","","0.95","4"
"44.3155111","3.6031106","O3084320","La Mimente à Florac","","125","79.7","0.95","45"
"44.3155201","3.6031107","O308432001","La Mimente à Florac","","125","79.7","0.95","45"
"44.2695573","3.7307915","O3084350","La Mimente à Cassagnas","","65","","0.95","1"
"44.2695573","3.7307915","O308435001","La Mimente à Cassagnas","","65","","0.95","1"
"44.3262017","3.5954747","O3094020","Le Tarnon à Florac [Pont de la Bécède]","","267","","0.95","5"
"44.3262017","3.5954747","O309402001","Le Tarnon à Florac [Pont de la Bécède]","","267","","0.95","5"
"44.3236034","3.5932154","O3095010","Le Tarnon [source] à Florac","","22","","0.95","0"
"44.3235853","3.5932403","O309501001","Le Tarnon [source] à Florac","","22","6.33","0.95","16"
"44.3330199","3.49677","O3121020","Le Tarn à Montbrun et à Quézac","","586","279","0.95","57"
"44.3330199","3.49677","O312102001","Le Tarn à Quézac","","586","","0.95","0"
"44.3330199","3.49677","O312102002","Le Tarn à Montbrun - Pont de Montbrun","","586","279","0.95","57"
"44.2876662","3.2359234","O3130001","Le Tarn aux Vignes [Source de Beldoire]","","131","0.731","0.95","11"
"44.2876662","3.2359234","O313000101","Le Tarn aux Vignes [Source de Beldoire] - Station de Beldoire","","131","0.731","0.95","11"
"44.2976593","3.2393365","O3130002","Le Tarn à Saint-Georges-de-Lévéjac [Source de Fontmaure]","","131","","0.95","3"
"44.2976593","3.2393365","O313000201","Le Tarn à Saint-Georges-de-Lévéjac [Source de Fontmaure] - Station de Fontmaure","","131","","0.95","3"
"44.2094024","3.2224337","O3141010","Le Tarn à Mostuéjouls [La Muse]","","925","353","0.95","110"
"44.2095376","3.2223341","O314101001","Le Tarn à Mostuéjouls [La Muse]","","925","353","0.95","110"
"44.2200499","3.2227883","O3141011","Le Tarn à Mostuéjouls [Source de Mas de Lafon]","","5.5","","0.95","3"
"44.2200499","3.2227883","O314101101","Le Tarn à Mostuéjouls [Source de Mas de Lafon] - Station de Mas de Lafon","","5.5","","0.95","3"
"44.2765966","3.2264057","O3141012","Le Tarn aux Vignes [Source de Rouveyrol]","","43.1","1.04","0.95","10"
"44.2765966","3.2264057","O314101201","Le Tarn aux Vignes [Source de Rouveyrol] - Station de Rouveyrol","","43.1","1.04","0.95","10"
"44.1800861","3.4288051","O3154010","La Jonte à Meyrueis [amont]","","68","40.3","0.95","10"
"44.1800861","3.4288051","O315401001","La Jonte à Meyrueis [amont]","","68","40.3","0.95","10"
"44.1775859","3.4396674","O3165010","La Brèze à Meyrueis","","36.1","","0.95","0"
"44.1775858","3.4396799","O316501001","La Brèze à Meyrueis","","36.1","18.4","0.95","51"
"44.1790103","3.4368517","O3165020","La Brèze à Meyrueis [Crouzet]","","36","","0.95","0"
"44.1790103","3.4368517","O316502001","La Brèze à Meyrueis [Crouzet]","","36","","0.95","1"
"44.1802597","3.428156","O3194010","La Jonte à Meyrueis [aval]","","102","30.8","0.95","53"
"44.1804318","3.4278697","O319401001","La Jonte à Meyrueis [aval]","","102","30.8","0.95","53"
"44.1800861","3.4288051","O319401002","La Jonte à Meyrueis [aval] - HE","","102","","0.95","0"
"44.1900311","3.2093729","O3194020","La Jonte à Peyreleau","","265","73.6","0.95","28"
"44.1900311","3.2093729","O319402001","La Jonte à Peyreleau","","265","73.6","0.95","28"
"44.1611223","3.0889228","O3230002","La Barbade à Aguessac [Source de Barbade]","","45","0.773","0.95","20"
"44.1611223","3.0889228","O323000201","La Barbade à Aguessac [Source de Barbade] - Station de Barbade","","45","0.773","0.95","20"
"44.1560148","3.0697241","O3230003","La Barbade à Aguessac [Source Bousterjack-Fontliane]","","31.6","","0.95","0"
"44.1560148","3.0697241","O323000301","La Barbade à Aguessac [Source Bousterjack-Fontliane] - Station Bousterjack-Fontliane","","31.6","","0.95","0"
"44.2252343","3.0155716","O3230004","Le Lumansonesque à Verrières [Source de Saint Pierre]","","3.8","1.52","0.95","13"
"44.2252343","3.0155716","O323000401","Le Lumansonesque à Verrières [Source de Saint Pierre] - Station de Saint-Pierre","","3.8","1.52","0.95","13"
"44.0677417","3.543913","O3304010","La Dourbie à Dourbies [La Borie]","","5.7","4.31","0.95","21"
"44.0677417","3.543913","O330401001","La Dourbie à Dourbies [La Borie]","","5.7","4.31","0.95","21"
"44.0476514","3.5182274","O3305610","Le Lingas à Dourbies [Lingas]","","5.4","3.95","0.95","18"
"44.0476514","3.5182274","O330561001","Le Lingas à Dourbies [Lingas]","","5.4","3.95","0.95","18"
"44.0699989","3.4662625","O3314010","La Dourbie à Dourbies [Le Mazet]","","42.9","29.2","0.95","66"
"44.0700802","3.4661883","O331401001","La Dourbie à Dourbies [Le Mazet] - Ancienne","","42.9","17.8","0.95","8"
"44.0699989","3.4662625","O331401002","La Dourbie à Dourbies [Le Mazet]","","42.9","30.8","0.95","58"
"44.023011","3.3045017","O3334020","La Dourbie à Nant","","315","104","0.95","16"
"44.0262466","3.2996043","O333402001","La Dourbie à Nant","","315","102","0.95","15"
"44.023011","3.3045017","O333402002","La Dourbie à Nant","","315","","0.95","0"
"43.9968725","3.2853744","O3334021","Le Durzon à Nant [Source du Durzon]","","101.3","6.83","0.95","21"
"43.9968725","3.2853744","O333402101","Le Durzon à Nant [Source du Durzon]","","101.3","6.83","0.95","21"
"44.1156416","3.4847022","O3345710","Le Bramabiau à Saint-Sauveur-Camprieu [Camprieu]","","10.7","6.12","0.95","17"
"44.1156416","3.4847022","O334571001","Le Bramabiau à Saint-Sauveur-Camprieu [Camprieu]","","10.7","6.12","0.95","17"
"44.0760675","3.3896686","O3354310","Le Trèvezel à Trèves","","56.7","29.6","0.95","25"
"44.0760675","3.3896686","O335431001","Le Trèvezel à Trèves","","56.7","29.6","0.95","25"
"44.0739791","3.2879332","O3364020","La Dourbie à Nant [Les Moulinets]","","301","159","0.95","13"
"44.0739791","3.2879332","O336402001","La Dourbie à Nant [Les Moulinets]","","301","159","0.95","13"
"44.0729516","3.2884648","O3364021","La Dourbie à Nant [Pont de Gardies]","","300","","0.95","0"
"44.0729516","3.2884648","O336402101","La Dourbie à Nant [Pont de Gardies]","","300","107","0.95","54"
"44.1017054","3.1292357","O3394030","La Dourbie à Millau [Massebiau 1]","","548","118","0.95","48"
"44.1004446","3.1046652","O339403001","La Dourbie à Millau [Massebiau 1] - Saint-Lambert","","548","114","0.95","9"
"44.1017054","3.1292357","O339403002","La Dourbie à Millau [Massebiau 1]","","548","","0.95","2"
"44.1008395","3.1230387","O339403003","La Dourbie à Millau [Massebiau 1] - Massebiau 2","","548","","0.95","4"
"44.1016512","3.1293729","O339403004","La Dourbie à Millau [Massebiau 1] - Massebiau 3","","548","110","0.95","33"
"44.1213105","3.2094698","O3394031","La Dourbie à la Roque-Sainte-Marguerite [Source de l'Espérelle]","","90.6","9.66","0.95","21"
"44.1213105","3.2094698","O339403101","La Dourbie à la Roque-Sainte-Marguerite [Source de l'Espérelle]","","90.6","9.66","0.95","21"
"44.0922871","3.0755654","O3401010","Le Tarn à Millau","","2144","488","0.95","50"
"44.0927821","3.075641","O340101001","Le Tarn à Millau - Ancienne","","2144","","0.95","0"
"44.0922871","3.0755654","O340101002","Le Tarn à Millau - HE","","2144","519","0.95","41"
"44.0903123","3.0675082","O340101003","Le Tarn à Millau - Aval HG","","2144","303","0.95","9"
"44.0707907","3.05067","O3401011","Le ruisseau de Saint-Martin à Creissels [Source du Boundoulaou]","","17.1","1.36","0.95","22"
"44.0707907","3.05067","O340101101","Le ruisseau de Saint-Martin à Creissels [Source du Boundoulaou] - Station du Boundoulaou","","17.1","1.36","0.95","22"
"44.082008","3.0625041","O3401012","[La source de Homède] à Creissels","","21","1.77","0.95","21"
